gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1.0,2.2712930083598994,1,0,0.5539019544785507,1,1,0,0,1,0,1,1,1,1.1329959711353292,1.0081515438611126,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.2391590779462565,1,0,0,0,0,0,0,1,1,0.5378842928652559,-0.9313716977629531,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,0.7984102770819335,1,0,0,0,0,0,0,0,0,-1.5017861798648569,-0.5600205906184307,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,2.2712930083598994,0,0,-0.7908938198400547,1,0,0,0,1,0,0,0,1,0.3167953174185523,-0.5918254610728294,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,0,0,-0.8723965940411823,1,0,0,0,0,0,1,1,0,0.828790839505655,-0.544438190520717,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.01661746492934249,1,1,1,0,0,1,0,0,0,0.7606355914356188,0.2142437088543686,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.2712930083598994,1,0,-0.6278882714377995,1,1,0,0,1,0,1,1,1,1.186190311092431,-0.2907275826974608,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.6686396585383633,1,1,0,0,0,0,0,0,1,0.33175622553148726,-0.508395613524164,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,0.7576588899813697,1,1,1,1,1,0,1,1,0,1.4189155484047504,1.5007849293865654,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.13887162623103388,1,0,0,0,1,1,1,1,1,0.3517041030154001,-0.016402298257682486,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,0,1.5319352448920818,1,0,1,1,1,1,0,0,0,0.0059408932942403144,0.98976607745687,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,1,1.5726866319926456,1,1,1,0,1,1,0,1,0,1.186190311092431,2.153568307984271,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,0.3501450189757317,1,1,0,1,1,0,1,0,0,0.1239658350740593,0.24671072095597874,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,1,0,1,0.5245857078759802,-0.9713650532545355,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,-1.0354021424434374,1,0,1,0,1,1,1,1,0,0.5478582316072123,-0.7508498133448225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,1,-0.30187717463328906,1,0,0,0,0,0,1,1,1,0.852063363236887,-0.04522753129962886,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,1.4096810835903903,1,1,1,1,0,1,0,0,0,0.8238038701346765,1.6586615694700586,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,-1.116904916644565,1,1,0,0,0,1,0,0,1,-0.30158888458275307,-0.8924156975186689,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,1,-0.7093910456389271,1,1,0,0,0,0,0,0,1,-1.328904575004277,-0.8638332497473669,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,-0.505634110136108,1,0,0,0,0,0,0,0,0,-1.4884875948755816,-0.822559753737842,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,-1.1984076908456927,1,0,0,1,1,0,0,0,1,-0.28662797646981836,-0.9326959810573764,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,0.8799130512830611,1,1,0,1,0,1,1,1,1,1.3441110078400762,1.4817814641115918,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,0.3908964060762955,1,0,0,0,0,0,0,0,1,-1.5034485029885165,-0.636387593930172,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,-0.9538993682423098,1,0,0,0,0,0,0,1,1,0.4979885378974296,-0.6674199657961571,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,1.2466755351881353,1,1,0,1,0,0,1,1,0,1.0864509236728657,1.753325753633081,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,0,1.491183857791518,1,1,0,0,0,0,0,0,0,-1.3471901293645305,-0.2821859554484308,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,1.491183857791518,1,1,0,0,0,0,0,0,0,-1.3355538674989145,-0.26618419897414974,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,0.3093936318751679,1,0,0,1,0,0,0,0,1,-0.4861067513089492,-0.09824300585303998,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,1.124421373886444,0,0,1,1,1,0,0,0,0,-0.8368569304010874,0.06331955606659771,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.1576563037451288,1,0,1,0,1,1,0,1,1,0.9850492131296409,-0.836001229176238,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.2712930083598994,0,0,1.5726866319926456,1,1,1,1,1,1,1,1,0,0.833777808876633,1.7711815067195547,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,0.1871394705734765,1,1,0,0,1,0,0,0,1,0.4713913679188789,0.24657829262653652,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,-0.01661746492934249,1,1,0,1,0,0,1,1,1,1.1329959711353292,0.38176554559891096,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,0.2686422447746041,1,1,0,0,0,1,0,0,1,-0.36309484015815174,-0.035471977697377546,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,0.2278908576740403,1,1,0,0,0,0,0,0,1,-1.3471901293645305,-0.6032805115695905,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,0.7984102770819335,1,1,0,0,1,0,0,1,1,0.8204792238873578,1.0138238906388926,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,1,0.6354047286796782,1,1,1,1,0,0,1,1,1,1.3457733309637356,1.199113194916947,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,1,1.5319352448920818,0,0,1,0,1,1,1,1,0,-0.17525232718463696,0.8227077398653758,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.505634110136108,1,0,0,0,0,0,0,0,0,0.19212108314409557,-0.3476276215811802,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,0.7169075028808058,1,1,1,0,1,1,1,1,1,0.5894163096986978,0.8378487121982818,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.5463854972366718,0,0,0,0,0,0,1,1,1,-0.662313002416848,-0.6124842804658321,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,1,-0.30187717463328906,1,0,1,1,1,0,0,0,1,-0.10543475599094111,-0.2957819306045096,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.8316452069406185,1,0,0,1,0,0,0,0,1,-0.5226778600294566,-0.7451333237905621,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.2712930083598994,1,0,0.2686422447746041,1,1,0,1,1,0,1,1,1,1.3590719159530111,0.8845076269384612,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.0354021424434374,1,0,0,0,1,0,0,0,0,0.3284315792841686,-0.7665425703837381,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,-0.3833799488344167,1,0,1,1,1,1,0,0,1,0.04916129450938524,-0.32986015404766816,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-0.22037440043216147,1,0,0,0,0,0,0,0,1,-1.5084354723594946,-0.7730536299146524,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,0,0,0.5946533415791145,1,1,0,0,0,0,1,0,1,0.7074412514785169,0.699461107931051,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,1,-0.2611257875327253,1,0,0,0,0,0,0,0,1,-1.5167470879777918,-0.7792556900102013,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,0,-0.7501424327394909,1,1,1,0,0,0,1,0,1,-0.002370722324056803,-0.5915385330257042,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.2712930083598994,1,0,-0.8723965940411823,1,1,0,0,1,1,1,1,1,1.3058775759959094,-0.5064974741354906,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,1,-1.2391590779462565,1,0,0,0,0,0,0,0,0,-1.513422441730473,-0.9855790272813453,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,-0.2611257875327253,1,0,1,1,0,0,0,0,0,0.5711307553384444,-0.09314451516951036,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,1,0,1.6134380190932094,1,1,1,1,1,1,1,1,1,1.6582900782117074,2.6719148608097756,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,1,1.2466755351881353,1,0,0,0,0,0,0,0,0,-1.4884875948755816,-0.47312553511602445,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,1,1.5726866319926456,1,0,0,0,0,0,0,0,0,-1.4951368873702193,-0.3905785430969746,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,-0.8723965940411823,1,1,1,0,0,0,1,0,1,0.012590185788878104,-0.6876152860361118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.2712930083598994,1,0,-0.7501424327394909,1,0,0,0,0,0,0,0,0,-1.5001238567411976,-0.9059896012865073,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,1,-0.7908938198400547,1,1,1,1,1,1,1,1,0,0.8038559926507637,-0.49409335394439274,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,1,-1.0761535295440012,1,0,0,0,0,0,0,0,1,-1.4818383023809438,-0.9635076390409576,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,2.2712930083598994,1,1,-0.8723965940411823,1,1,0,0,0,0,0,0,1,0.34671713364442214,-0.6646831136543491,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,-0.5871368843372357,1,1,0,1,0,0,0,0,0,-0.2650177758622459,-0.532541712259148,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,0,0,0,0,0,0,0,1,1,-0.971505103417501,-0.9912293026708844,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,-0.01661746492934249,1,0,1,0,0,0,0,0,1,0.3566910723863786,0.019265065138783857,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.13887162623103388,0,0,1,0,0,1,0,0,0,-0.9698427802938414,-0.533446639177004,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-1.1984076908456927,1,1,0,0,0,0,1,0,1,-0.1503174803297456,-0.9316586258100782,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-1.2391590779462565,1,1,0,0,0,0,1,1,1,1.0099840599845322,-0.9200049328191534,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,-0.7908938198400547,1,0,0,0,1,0,1,1,1,1.059853753694315,-0.49360778340310424,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,0.3501450189757317,0,0,0,1,0,0,0,1,1,-0.8119220835461961,-0.26627248452711133,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,0,0,-1.5267210267197482,-0.998601146343174,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.0354021424434374,1,0,0,0,0,0,1,0,0,-0.3298483776849633,-0.8434172156250083,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,0.7984102770819335,1,0,1,0,1,0,1,0,1,-0.01566930731333238,0.4986114749435232,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,0.5131505673779869,1,1,0,0,0,0,0,0,1,-1.3338915443752553,-0.5042241211467307,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,0,1.5319352448920818,1,1,0,1,1,1,1,0,0,0.3766389498702915,1.3168640511794152,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,0.8391616641824973,1,0,0,0,0,0,0,0,0,-1.5317079960907265,-0.5629781566426426,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.2712930083598994,1,0,1.2059241480875715,1,1,0,1,1,0,1,0,1,1.1030741549094598,1.6136359374596678,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,0,1.124421373886444,1,1,1,1,0,0,0,1,1,0.9750752743876839,1.4102922376009759,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,2.2712930083598994,1,0,-1.1984076908456927,1,0,0,0,0,0,1,0,1,0.5195987385050023,-0.9080201690046229,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,1,0,-0.3833799488344167,1,0,1,0,0,0,1,1,1,1.0083217368608723,0.019860992621274484,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,1,-1.2799104650468203,0,0,0,1,0,0,0,0,1,-1.1111402458048925,-0.9930832992830771,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,1.4096810835903903,1,0,1,0,1,1,0,1,1,0.2519647155958347,1.1964646283281004,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.8316452069406185,1,1,0,1,0,0,1,0,1,0.8304531626293143,-0.5423634800261206,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.2712930083598994,1,0,1.5726866319926456,1,1,1,1,1,1,0,1,1,0.5960656021933357,1.5671315224371707,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.30187717463328906,1,0,0,0,0,0,0,0,0,-1.4918122411229005,-0.7814407574459997,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.116904916644565,1,1,1,0,0,0,0,0,1,-0.36475716328181135,-0.8815786458926386,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-0.2611257875327253,1,1,0,0,0,0,0,0,1,-0.4395617038464854,-0.4350965331778365,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,1,-1.2799104650468203,1,0,0,0,0,0,0,0,0,-1.5001238567411976,-0.9982480041313277,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,2.2712930083598994,0,0,1.5319352448920818,0,0,0,1,1,0,1,0,1,-0.688910172395399,0.3225038681734701,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,1,1.6134380190932094,1,1,1,1,1,1,1,1,1,1.6366798776041347,2.5656190550440683,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,1.124421373886444,1,0,0,1,0,0,1,1,1,0.9850492131296409,1.4695980578028978,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,1,1,-0.01661746492934249,1,1,0,1,0,0,1,1,1,1.1845279879687718,0.41343798772386725,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,0,1,-1.4934745642465599,-0.9981597185783663,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-0.7501424327394909,1,1,0,1,0,0,0,0,1,-0.3497962551688764,-0.6656101119604453,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-0.7908938198400547,1,1,1,0,0,0,0,0,1,0.5063001535157268,-0.5525383900049393,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.0761535295440012,1,1,0,1,1,1,1,1,1,1.5003693814640622,-0.7114082425592496,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,0.5539019544785507,1,1,1,0,1,0,1,1,0,0.47970298353717605,0.5794810414563037,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-0.7093910456389271,1,0,0,0,1,1,1,1,1,1.2161121273183004,-0.32096538458679186,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,1,0,0.4316477931768593,1,1,0,1,0,1,1,0,1,0.9817245668823218,0.7381081087399698,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,0.2686422447746041,1,0,0,0,0,1,0,0,1,-0.4977430131745652,-0.1368017211089972,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.2712930083598994,0,0,-0.4648827230355443,1,0,0,0,1,0,1,0,1,-0.15696677282438337,-0.4612511282426959,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,1.0021672125847525,0,0,1,0,1,0,1,1,1,-0.3664194864054707,0.4038810766157794,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,0.8391616641824973,1,0,0,0,0,1,1,1,1,0.9534650737801118,1.1438022959865353,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,-0.5871368843372357,1,0,1,0,1,0,1,0,1,0.7689472070539158,-0.3445596986157663,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,1,1,0,0,0,0,0,1,1,-0.1536421265770645,-0.9803701796566138,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,1.0429185996853163,1,1,1,0,0,1,0,0,1,-0.1237203103511949,0.5286947771151717,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,2.2712930083598994,0,0,1.5726866319926456,1,1,0,0,1,0,1,1,0,1.3058775759959094,2.2656247460807193,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,0.1056366963723489,1,0,0,0,1,1,1,1,1,1.1462945561246047,0.5522008055911845,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.1984076908456927,1,0,0,0,1,0,0,1,0,0.695804989612901,-0.8935854810954095,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,0.2278908576740403,1,1,1,1,0,0,1,1,1,1.3324747459744601,0.7090180190391389,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,0.1056366963723489,1,1,1,1,1,1,0,0,1,0.145576035681632,0.09229928882622676,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.0354021424434374,1,1,0,0,1,0,1,0,1,0.8537256863605464,-0.7449567526846389,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,0.5946533415791145,1,0,0,0,1,1,1,1,0,0.3217822867895308,0.5426218230948563,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-0.7501424327394909,1,0,0,1,0,0,0,0,0,-0.4761328125669925,-0.6690311771377053,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,1,0,-0.505634110136108,1,0,0,1,0,0,0,1,1,-0.15862909594804273,-0.45101000409915604,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,1.3689296964898268,1,1,1,1,0,1,1,1,0,0.6808440814999662,1.4378594015132204,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,-0.7093910456389271,1,0,0,0,0,0,0,0,1,-1.5067731492358352,-0.8564614060750775,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,0.3908964060762955,1,0,0,0,0,0,0,0,1,-1.4635527480206902,-0.6341583837178928,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,0,-0.6278882714377995,1,1,1,0,0,0,0,0,0,0.4697290447952196,-0.4114580763723813,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,0.1871394705734765,1,1,0,1,0,1,1,1,1,1.3208384841088443,0.6607920357338918,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.8316452069406185,1,0,0,1,0,0,0,0,1,-0.5110415981638405,-0.7369227673651377,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,0.8391616641824973,1,0,0,1,0,0,1,1,1,0.9800622437586625,1.1419262279861024,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,1.124421373886444,1,1,0,0,0,0,0,0,0,-1.3222552825096392,-0.3425512022858911,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,-0.5871368843372357,0,0,0,0,0,0,0,0,0,-1.3039697281493856,-0.8004000799444928,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,1,1,0,0,0,0,0,0,1,0.3367431949024657,-0.9738591201256993,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-1.1984076908456927,1,0,0,0,0,0,0,0,1,0.17882249815482046,-0.9211967877841345,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,1,-0.9538993682423098,1,0,0,0,0,1,1,1,1,0.1538876512999291,-0.7546681635104094,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,1,0,1,0.5146117691340238,-0.971497481583978,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,0.9614158254841887,1,1,1,1,1,0,0,0,1,0.9434911350381553,1.3123173452018952,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,-0.6278882714377995,1,0,0,0,0,0,0,0,1,0.14058906631065354,-0.4994346298985665,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,-0.8723965940411823,1,1,0,0,0,1,0,1,1,0.05248594075670389,-0.6799123715402166,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.0354021424434374,1,0,0,0,0,0,0,0,1,0.1588746206709071,-0.776783694527278,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,1.491183857791518,1,0,0,0,0,0,0,0,0,-1.4818383023809438,-0.38333912775412743,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.5463854972366718,1,1,0,0,0,0,0,1,1,0.7057789283548576,-0.3304560815301586,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,1,-1.1984076908456927,1,0,0,0,0,0,0,1,1,0.5162740922576832,-0.8965430471196214,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,0.8799130512830611,1,0,0,0,0,0,0,0,0,-1.4751890098863063,-0.5255009394104644,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,1.2059241480875715,1,1,0,0,0,0,0,0,1,-1.363813360601125,-0.36826436958594266,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.34262856173385287,1,1,0,1,0,0,1,0,1,0.857050332607865,0.0006588848521372173,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,1,1.2059241480875715,1,1,0,0,0,0,1,1,1,0.18879643689677691,0.8914159714577025,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.6278882714377995,1,1,1,0,0,0,0,1,0,0.032538063272791,-0.5164075274554246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.9538993682423098,0,0,0,0,0,0,0,0,1,-1.3355538674989145,-0.9230066416198462,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,1.2874269222886991,1,0,1,0,1,1,1,0,0,0.14890068192895065,0.9564382812138845,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-1.2391590779462565,1,1,0,0,0,0,0,0,1,0.36998965737565415,-0.9436433896246087,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,-1.2799104650468203,1,0,0,0,0,0,0,0,1,-0.6290665399436596,-0.9866825966933647,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,-0.6686396585383633,0,0,0,0,0,1,1,1,1,-0.49275604380358673,-0.6492772846625584,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,1.6134380190932094,1,1,0,0,0,0,0,0,0,-1.3338915443752553,-0.19908717872337126,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.09812023913047009,1,1,1,1,1,0,0,0,0,0.852063363236887,0.23819116509518923,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
